Año,Mes,Plan,Sede,Ciudad,Vendedor,Total Ventas
2012,4,321,2,53,5807,3
2012,4,321,2,53,5804,6
2012,5,321,2,53,4873,26
2012,5,321,2,53,1875,18
2012,5,321,2,53,5775,13
2012,5,321,2,53,4666,15
2012,5,321,2,53,1859,41
2012,5,321,2,53,4637,29
2012,5,321,2,53,5772,21
2012,5,321,2,53,649,21
2012,5,321,2,53,5768,16
2012,5,321,2,47,645,27
2012,5,321,2,26,1617,41
2012,5,321,2,26,5662,49
2012,5,321,2,26,5802,41
2012,5,321,2,26,5747,47
2012,6,321,2,53,5770,32
2012,6,321,2,53,1608,36
2012,6,321,2,53,5793,13
2012,6,321,2,26,1617,61
2012,6,321,2,53,806,18
2012,6,321,2,53,4704,13
2012,6,321,2,53,1875,8
2012,6,321,2,53,5823,2
2012,7,321,2,47,649,3
2012,7,321,2,53,8,42
2012,7,321,2,53,1814,37
2012,7,321,2,53,1898,37
2012,7,321,2,53,5770,19
2012,7,321,2,53,4664,24
2012,7,321,2,53,5802,16
2012,8,321,2,22,1617,1
2012,9,321,2,53,1696,1
2012,8,321,2,26,600,1
2012,8,321,2,84,5850,10
2012,8,321,2,53,5849,7
2012,9,321,2,53,5842,5
2012,9,321,2,26,5766,52
2012,9,321,2,53,5003,35
2012,9,321,2,22,4666,2
2012,10,321,2,53,5850,5
2012,10,321,2,26,639,113
2012,10,321,2,53,5770,22
2012,10,321,2,53,5849,37
2012,10,321,2,26,794,13
2012,10,321,2,43,5003,2
2012,10,321,2,53,5765,14
2012,10,321,2,24,600,1
2012,10,321,2,22,600,1
2012,10,321,2,77,5752,1
2012,10,321,2,49,5750,36
2012,11,321,2,53,4666,32
2012,11,321,2,53,5766,32
2012,11,321,2,26,639,25
2012,11,321,2,53,640,8
2012,11,321,2,53,1608,6
2012,11,321,2,53,5763,24
2012,11,321,2,53,5003,14
2012,11,321,2,26,1600,21
2012,11,321,2,53,5770,28
2012,11,321,2,53,1617,35
2012,11,321,2,53,645,21
2012,12,321,2,53,4854,16
2012,12,321,2,53,5866,3
2012,12,321,2,49,1814,1
2012,12,321,2,55,8,10
2012,12,321,2,53,5868,9
2012,12,321,2,53,5765,10
2012,12,321,2,53,5770,8
2012,12,321,2,53,8,3
2012,12,321,2,53,5851,4
2012,12,321,2,50,600,2
2013,1,321,2,53,5752,1
2013,1,321,2,26,1600,40
2013,1,321,2,53,1728,31
2013,12,321,2,26,1600,1
2013,2,321,2,53,1600,1
2012,2,321,2,26,5679,1
2012,2,321,2,53,5837,2
2012,3,321,2,53,600,31
2012,3,321,2,53,1617,34
2012,3,321,2,53,4841,9
2012,3,321,2,26,5747,68
2012,3,321,2,53,1898,46
2012,3,321,2,53,4664,15
2012,8,321,2,53,600,55
2012,8,321,2,26,1600,26
2012,8,321,2,53,860,1
2012,4,321,2,53,5003,39
2012,8,321,2,22,649,75
2012,8,321,2,26,794,58
2012,8,321,2,53,5825,15
2012,8,321,2,53,5811,20
2012,8,321,2,53,5824,16
2012,8,321,2,53,898,49
2012,8,321,2,53,1608,25
2012,5,321,2,26,1600,29
2012,1,321,2,53,5663,25
2012,1,321,2,53,1814,34
2012,1,321,2,53,1728,23
2012,1,321,2,33,600,1
2012,1,321,2,53,5780,9
2012,1,321,2,53,5779,9
2012,1,321,2,53,5781,2
2012,2,321,2,26,5710,1
2012,2,321,2,53,640,19
2012,2,321,2,53,8,44
2012,2,321,2,53,5712,7
2012,2,321,2,53,1728,34
2012,2,321,2,53,5760,12
2012,2,321,2,53,5788,10
2012,2,321,2,53,5003,9
2012,2,321,2,53,5790,9
2012,2,321,2,53,5791,10
2012,2,321,2,16,600,1
2012,5,321,2,53,4625,1
2012,3,321,2,53,5003,21
2012,4,321,2,26,4666,37
2012,3,321,2,53,5802,1
2012,4,321,2,53,649,44
2012,4,321,2,53,5752,2
2012,4,321,2,40,640,1
2012,4,321,2,53,5663,7
2012,4,321,2,53,4664,8
2012,4,321,2,53,297,2
2012,4,321,2,53,5809,7
2012,5,321,2,53,5752,2
2012,5,321,2,53,5804,25
2012,5,321,2,72,4841,6
2012,5,321,2,53,5763,29
2012,5,321,2,53,5811,10
2012,5,321,2,53,640,4
2012,5,321,2,26,1859,1
2012,5,321,2,26,806,63
2012,6,321,2,53,4854,13
2012,6,321,2,26,5747,68
2012,6,321,2,53,6110,3
2012,6,321,2,53,5663,3
2012,6,321,2,26,5777,78
2012,6,321,2,26,5710,2
2012,6,321,2,47,1898,40
2012,6,321,2,53,645,7
2012,6,321,2,41,5824,1
2012,6,321,2,47,5712,3
2012,7,321,2,53,640,12
2012,7,321,2,26,1617,36
2012,7,321,2,53,4854,15
2012,7,321,2,26,806,32
2012,7,321,2,53,1728,39
2012,7,321,2,53,5811,21
2012,7,321,2,53,4873,20
2012,7,321,2,53,5826,18
2012,7,321,2,53,5662,16
2012,8,321,2,22,600,1
2012,8,321,2,84,600,2
2012,8,321,2,72,4873,2
2012,7,321,2,22,5003,5
2012,7,321,2,26,1728,2
2012,8,321,2,53,1696,2
2012,9,321,2,53,639,23
2012,9,321,2,26,4841,49
2012,9,321,2,53,794,4
2012,9,321,2,53,5837,3
2012,9,321,2,21,600,1
2012,10,321,2,45,600,2
2012,10,321,2,53,649,30
2012,10,321,2,53,5768,23
2012,10,321,2,53,5662,32
2012,10,321,2,26,1600,31
2012,10,321,2,53,5837,1
2012,10,321,2,26,1859,68
2012,10,321,2,84,649,1
2012,10,321,2,55,5003,19
2012,11,321,2,84,5752,1
2012,11,321,2,72,4873,4
2012,11,321,2,53,4880,26
2012,11,321,2,53,5825,15
2012,11,321,2,26,5850,46
2012,11,321,2,53,649,15
2012,11,321,2,53,5852,17
2012,11,321,2,26,649,63
2012,11,321,2,53,5750,8
2012,11,321,2,26,5712,1
2012,11,321,2,53,5866,2
2012,11,321,2,48,5868,1
2012,11,321,2,53,5679,1
2012,12,321,2,53,1875,15
2012,12,321,2,53,5663,12
2012,11,321,2,65,5003,1
2012,12,321,2,53,5849,6
2012,12,321,2,53,5835,33
2012,12,321,2,53,5867,10
2012,12,321,2,26,5850,3
2012,12,321,2,53,5825,6
2012,12,321,2,53,5850,3
2012,12,321,2,53,5777,8
2013,1,321,2,53,4666,16
2013,1,321,2,53,5864,15
2013,1,321,2,50,5849,1
2013,1,321,2,26,5859,8
2013,1,321,2,53,5797,1
2013,1,321,2,46,600,2
2013,1,321,2,53,8,19
2013,1,321,2,53,806,30
2013,1,321,2,53,4873,14
2013,1,321,2,26,4704,1
2013,2,321,2,53,640,1
2012,3,321,2,26,5712,74
2012,3,321,2,53,5662,34
2012,3,321,2,50,1617,1
2012,3,321,2,53,649,32
2012,3,321,2,53,5747,2
2012,3,321,2,53,5774,1
2012,7,321,2,26,1600,37
2012,8,321,2,26,5780,56
2012,8,321,2,53,649,23
2012,8,321,2,53,4637,32
2012,8,321,2,53,4666,25
2012,8,321,2,53,5842,5
2012,8,321,2,53,5662,16
2012,1,321,2,53,600,38
2012,1,321,2,53,5751,19
2012,1,321,2,53,4873,10
2012,1,321,2,53,5771,8
2012,1,321,2,53,640,14
2012,1,321,2,53,297,2
2012,1,321,2,53,806,2
2012,1,321,2,53,2445,1
2012,2,321,2,53,5747,7
2012,2,321,2,53,6110,1
2012,2,321,2,53,5777,3
2012,3,321,2,41,4873,1
2012,3,321,2,53,5670,16
2012,3,321,2,50,600,3
2012,3,321,2,68,4704,16
2012,4,321,2,53,5783,20
2012,3,321,2,68,5802,2
2012,4,321,2,53,794,23
2012,4,321,2,53,4880,10
2012,4,321,2,53,6110,3
2012,4,321,2,68,5748,2
2012,3,321,2,68,5788,4
2012,4,321,2,53,5750,27
2012,4,321,2,72,645,41
2012,5,321,2,26,5710,6
2012,5,321,2,53,5770,17
2012,5,321,2,53,1898,18
2012,5,321,2,53,639,46
2012,5,321,2,53,5793,12
2012,5,321,2,53,4704,12
2012,5,321,2,53,5747,11
2012,5,321,2,53,5812,13
2012,5,321,2,26,5775,46
2012,5,321,2,22,649,1
2012,6,321,2,53,5766,24
2012,6,321,2,53,5730,22
2012,6,321,2,53,1898,22
2012,6,321,2,53,1814,15
2012,6,321,2,53,4841,6
2012,6,321,2,26,5663,78
2012,6,321,2,53,5662,13
2012,6,321,2,47,645,16
2012,6,321,2,53,898,37
2012,6,321,2,47,4704,2
2012,7,321,2,53,600,44
2012,6,321,2,53,670,1
2012,7,321,2,47,1814,1
2012,7,321,2,26,4841,11
2012,7,321,2,26,5662,45
2012,7,321,2,53,794,12
2012,7,321,2,21,600,1
2012,8,321,2,26,5802,28
2012,8,321,2,53,794,7
2012,8,321,2,50,600,1
2012,8,321,2,63,640,1
2012,9,321,2,53,4664,31
2012,9,321,2,53,5835,11
2012,9,321,2,53,4704,29
2012,9,321,2,53,5663,39
2012,9,321,2,53,5825,10
2012,9,321,2,53,5766,5
2012,9,321,2,40,8,5
2012,9,321,2,53,5679,1
2012,10,321,2,53,1617,33
2012,10,321,2,53,4666,22
2012,10,321,2,53,1898,36
2012,10,321,2,26,5851,13
2012,10,321,2,53,4664,17
2012,10,321,2,26,4841,22
2012,10,321,2,53,5730,19
2012,10,321,2,49,4664,40
2012,10,321,2,53,5710,1
2012,11,321,2,26,5710,6
2012,11,321,2,53,806,55
2012,11,321,2,53,1728,55
2012,11,321,2,49,5750,3
2012,11,321,2,49,649,12
2012,11,321,2,26,5777,35
2012,11,321,2,63,5851,1
2012,11,321,2,53,5797,1
2012,11,321,2,26,5750,24
2012,12,321,2,53,5712,17
2012,12,321,2,53,4841,13
2012,12,321,2,53,5750,11
2012,12,321,2,53,860,6
2012,12,321,2,53,5876,10
2012,12,321,2,26,1898,3
2012,12,321,2,53,5838,8
2012,12,321,2,26,1608,4
2012,12,321,2,63,600,1
2012,12,321,2,26,1600,21
2012,12,321,2,65,5003,2
2013,1,321,2,53,5854,31
2013,1,321,2,53,1875,18
2013,1,321,2,55,297,4
2013,1,321,2,53,604,4
2013,1,321,2,53,1814,26
2013,1,321,2,45,600,1
2013,1,321,2,22,4625,1
2013,1,321,2,53,5662,4
2013,1,321,2,53,5712,25
2013,1,321,2,53,5850,14
2013,1,321,2,53,5663,25
2013,1,321,2,53,1859,19
2013,1,321,2,53,4664,29
2013,1,321,2,2,5752,1
2012,2,321,2,63,600,1
2012,2,321,2,53,1617,41
2012,2,321,2,26,5670,47
2012,3,321,2,26,604,8
2012,3,321,2,53,1875,19
2012,3,321,2,53,4854,14
2012,3,321,2,53,8,30
2012,3,321,2,53,5775,17
2012,3,321,2,53,5780,11
2012,3,321,2,53,5788,10
2012,3,321,2,53,1859,64
2012,3,321,2,53,5783,20
2012,3,321,2,53,1608,25
2012,3,321,2,26,5003,14
2012,3,321,2,53,5766,5
2012,8,321,2,53,1898,52
2012,8,321,2,53,5663,43
2012,8,321,2,53,5770,20
2012,8,321,2,53,806,36
2012,8,321,2,53,4704,39
2012,8,321,2,53,6110,3
2012,6,321,2,26,600,2
2012,1,321,2,53,5712,18
2012,1,321,2,77,600,1
2012,1,321,2,53,5003,5
2012,1,321,2,53,5764,15
2012,1,321,2,53,5747,10
2012,1,321,2,53,5768,5
2012,2,321,2,53,5730,5
2012,2,321,2,53,297,1
2012,3,321,2,53,1696,3
2012,3,321,2,26,5766,28
2012,3,321,2,26,1728,49
2012,3,321,2,53,5730,11
2012,4,321,2,53,745,1
2012,4,321,2,53,639,32
2012,4,321,2,53,898,38
2012,4,321,2,53,5749,2
2012,3,321,2,47,4664,1
2012,4,321,2,68,645,8
2012,4,321,2,68,4704,5
2012,4,321,2,53,5768,17
2012,4,321,2,50,649,1
2012,4,321,2,84,5003,1
2012,4,321,2,53,5805,5
2012,4,321,2,40,8,1
2012,4,321,2,53,5766,3
2012,4,321,2,81,600,1
2012,5,321,2,53,5670,5
2012,5,321,2,53,5808,15
2012,5,321,2,53,5779,18
2012,5,321,2,53,5663,7
2012,5,321,2,53,5803,5
2012,5,321,2,26,5765,49
2012,5,321,2,26,600,2
2012,5,321,2,53,670,1
2012,6,321,2,53,5003,30
2012,6,321,2,63,5712,1
2012,6,321,2,53,5813,27
2012,6,321,2,53,4637,33
2012,6,321,2,26,5775,48
2012,6,321,2,53,4873,27
2012,6,321,2,84,600,1
2012,6,321,2,26,1600,17
2012,6,321,2,53,5819,3
2012,6,321,2,53,5818,1
2012,6,321,2,26,5670,11
2012,6,321,2,47,4841,3
2012,7,321,2,63,600,2
2012,7,321,2,53,4637,41
2012,7,321,2,26,645,1
2012,7,321,2,53,4666,15
2012,7,321,2,53,898,36
2012,7,321,2,26,5765,23
2012,7,321,2,26,5712,11
2012,7,321,2,53,5750,25
2012,7,321,2,53,639,35
2012,7,321,2,53,5766,17
2012,7,321,2,26,604,6
2012,7,321,2,46,794,1
2012,8,321,2,53,5826,5
2012,8,321,2,40,1728,1
2012,8,321,2,50,1814,1
2012,8,321,2,72,4625,1
2012,9,321,2,53,5770,18
2012,9,321,2,53,645,20
2012,9,321,2,53,297,4
2012,9,321,2,47,1696,2
2012,9,321,2,84,5850,49
2012,9,321,2,26,1728,74
2012,9,321,2,53,5747,9
2012,9,321,2,26,640,39
2012,9,321,2,53,5752,1
2012,10,321,2,53,4637,30
2012,10,321,2,53,5856,1
2012,10,321,2,53,4854,21
2012,10,321,2,53,1875,27
2012,10,321,2,53,5712,31
2012,10,321,2,26,645,46
2012,10,321,2,53,5862,13
2012,10,321,2,51,5003,1
2012,11,321,2,53,5662,29
2012,11,321,2,53,1814,14
2012,11,321,2,53,1875,24
2012,11,321,2,53,5837,4
2012,12,321,2,55,1814,7
2012,12,321,2,53,806,15
2012,12,321,2,53,1728,16
2012,12,321,2,53,600,29
2012,12,321,2,26,5866,8
2012,12,321,2,26,5679,3
2012,12,321,2,26,604,1
2012,12,321,2,53,4625,1
2012,12,321,2,53,745,1
2012,12,321,2,50,5835,1
2013,1,321,2,53,5765,32
2012,2,321,2,53,1859,63
2012,3,321,2,53,5768,26
2012,3,321,2,53,5777,32
2012,8,321,2,72,649,1
2012,8,321,2,53,640,6
2012,1,321,2,53,1617,39
2012,1,321,2,53,8,26
2012,2,321,2,53,806,11
2012,2,321,2,53,5750,27
2012,2,321,2,53,5778,3
2012,2,321,2,53,5768,23
2012,2,321,2,53,5764,29
2012,2,321,2,53,645,22
2012,2,321,2,53,5783,12
2012,3,321,2,53,4625,1
2012,3,321,2,53,745,1
2012,3,321,2,53,5710,1
2012,3,321,2,26,5663,53
2012,3,321,2,68,4841,17
2012,3,321,2,68,645,7
2012,4,321,2,53,640,12
2012,4,321,2,26,5749,34
2012,4,321,2,53,5803,16
2012,3,321,2,68,5803,3
2012,4,321,2,53,1674,1
2012,4,321,2,53,5808,6
2012,5,321,2,53,602,1
2012,5,321,2,53,794,27
2012,5,321,2,53,4841,12
2012,5,321,2,53,5813,9
2012,5,321,2,47,5670,23
2012,5,321,2,37,5813,1
2012,6,321,2,53,1728,29
2012,6,321,2,53,5780,15
2013,6,321,2,53,806,1
2012,6,321,2,53,5765,5
2012,6,321,2,53,5747,1
2012,6,321,2,47,649,42
2012,6,321,2,53,5768,25
2012,6,321,2,26,1898,15
2012,6,321,2,53,5824,7
2012,6,321,2,72,4637,1
2012,6,321,2,26,5712,5
2012,7,321,2,53,5824,18
2012,7,321,2,26,640,49
2012,7,321,2,26,1898,5
2012,7,321,2,26,4704,1
2012,7,321,2,53,5779,3
2012,7,321,2,47,4841,1
2012,7,321,2,53,5777,12
2012,7,321,2,40,5003,3
2012,7,321,2,53,745,2
2012,7,321,2,47,600,1
2012,7,321,2,26,5766,6
2012,8,321,2,53,5818,2
2012,8,321,2,53,4841,5
2012,11,321,2,53,1696,2
2012,9,321,2,53,5730,32
2012,9,321,2,53,5712,7
2012,9,321,2,26,794,38
2012,9,321,2,84,1608,43
2012,9,321,2,26,5851,44
2012,9,321,2,53,4666,15
2012,10,321,2,53,806,48
2012,9,321,2,24,8,1
2012,10,321,2,26,640,37
2012,10,321,2,53,1814,37
2012,10,321,2,53,5777,5
2012,10,321,2,53,4841,26
2012,10,321,2,53,8,36
2012,10,321,2,26,5765,1
2012,10,321,2,26,1608,53
2012,10,321,2,72,600,1
2012,11,321,2,53,1898,16
2012,11,321,2,53,5838,21
2012,11,321,2,53,5768,18
2012,11,321,2,53,860,5
2012,11,321,2,67,639,1
2012,11,321,2,29,600,1
2012,11,321,2,63,600,2
2012,11,321,2,53,1600,1
2012,11,321,2,49,1674,1
2012,12,321,2,53,1898,8
2012,12,321,2,53,1608,6
2012,12,321,2,3,5662,9
2012,12,321,2,53,6110,11
2012,12,321,2,26,5750,2
2012,12,321,2,53,5003,8
2012,12,321,2,50,1875,1
2012,12,321,2,53,5752,2
2013,1,321,2,53,1617,31
2013,1,321,2,26,5710,6
2012,12,321,2,72,5003,1
2012,12,321,2,53,604,2
2013,1,321,2,53,639,29
2013,1,321,2,26,600,2
2013,1,321,2,53,7118,4
2013,1,321,2,53,5876,24
2013,1,321,2,26,5797,4
2013,1,321,2,53,49,28
2013,1,321,2,53,5852,5
2013,1,321,2,53,5838,7
2013,1,321,2,53,5777,12
2013,2,321,2,26,1600,11
2012,2,321,2,47,600,1
2012,3,321,2,53,5750,20
2012,3,321,2,53,4873,33
2012,3,321,2,53,5763,39
2012,3,321,2,53,5748,8
2012,1,321,2,53,5777,8
2012,8,321,2,53,1875,20
2012,8,321,2,26,5712,77
2012,8,321,2,53,5763,27
2012,8,321,2,26,640,49
2012,8,321,2,53,8,28
2012,8,321,2,53,5747,23
2012,8,321,2,53,4854,25
2012,1,321,2,53,5748,4
2012,1,321,2,26,600,2
2012,1,321,2,53,5770,7
2012,1,321,2,49,600,1
2012,1,321,2,26,5710,1
2012,2,321,2,53,1875,21
2012,2,321,2,53,5763,44
2012,2,321,2,53,4666,6
2012,2,321,2,26,5747,57
2012,2,321,2,26,1600,23
2012,3,321,2,52,1608,1
2012,4,321,2,53,1814,24
2012,4,321,2,53,5765,22
2012,4,321,2,53,1617,42
2012,4,321,2,53,4637,31
2012,4,321,2,53,5770,17
2012,4,321,2,53,5730,20
2012,4,321,2,50,794,1
2012,4,321,2,53,5748,1
2012,4,321,2,72,4841,34
2012,4,321,2,63,649,1
2012,4,321,2,26,600,1
2012,4,321,2,53,5837,1
2012,4,321,2,53,860,1
2012,4,321,2,67,1728,1
2012,4,321,2,53,5811,1
2012,5,321,2,26,1728,26
2012,5,321,2,26,5663,91
2012,5,321,2,53,5805,16
2012,5,321,2,53,4880,30
2012,5,321,2,53,5766,14
2012,5,321,2,53,5003,24
2012,5,321,2,47,1898,24
2012,5,321,2,26,4841,57
2012,5,321,2,53,5679,1
2012,6,321,2,53,639,44
2012,6,321,2,53,5803,3
2012,6,321,2,53,4880,22
2012,6,321,2,53,640,8
2012,6,321,2,26,806,62
2012,6,321,2,26,5662,83
2012,6,321,2,47,600,1
2012,6,321,2,53,5775,2
2012,6,321,2,53,604,1
2012,6,321,2,53,5752,1
2012,6,321,2,53,297,2
2012,6,321,2,53,5825,3
2012,6,321,2,26,649,16
2012,7,321,2,26,649,3
2012,7,321,2,47,1898,8
2012,7,321,2,26,5802,44
2012,7,321,2,53,5793,8
2012,7,321,2,53,4880,14
2012,7,321,2,65,600,1
2012,7,321,2,26,5813,1
2012,7,321,2,26,5003,1
2012,7,321,2,53,1674,1
2012,7,321,2,53,4643,1
2012,7,321,2,26,794,5
2012,8,321,2,22,5765,6
2012,8,321,2,84,1608,12
2012,8,321,2,40,4637,1
2012,8,321,2,84,4666,8
2012,9,321,2,53,1617,42
2012,9,321,2,53,4873,21
2012,9,321,2,53,5777,15
2012,9,321,2,53,5838,12
2012,9,321,2,53,1608,18
2012,9,321,2,26,604,1
2012,10,321,2,22,5003,3
2012,10,321,2,26,5835,29
2012,10,321,2,53,5852,18
2012,10,321,2,53,5825,15
2012,10,321,2,53,5835,39
2012,10,321,2,26,5766,13
2012,10,321,2,53,5766,19
2012,10,321,2,26,5710,2
2012,10,321,2,49,5777,32
2012,10,321,2,47,645,1
2012,11,321,2,53,4854,16
2012,11,321,2,53,794,25
2012,11,321,2,53,898,52
2012,11,321,2,26,645,6
2012,11,321,2,50,1898,1
2012,11,321,2,53,5777,3
2012,11,321,2,53,5850,3
2012,11,321,2,49,5777,2
2012,11,321,2,26,5835,18
2012,11,321,2,53,5730,36
2012,11,321,2,53,5663,32
2012,11,321,2,53,5867,18
2012,11,321,2,47,600,1
2012,12,321,2,53,4704,24
2012,12,321,2,53,5862,20
2012,12,321,2,53,4637,15
2012,12,321,2,53,5864,12
2012,12,321,2,53,5662,3
2012,12,321,2,53,7118,6
2013,1,321,2,53,4625,1
2013,1,321,2,53,1674,1
2013,1,321,2,50,600,1
2013,1,321,2,53,4854,22
2013,1,321,2,26,5679,5
2013,1,321,2,26,5712,1
2013,1,321,2,53,5868,3
2013,1,321,2,53,4880,6
2013,4,321,2,53,5766,1
2012,2,321,2,53,600,29
2012,2,321,2,1,600,1
2012,2,321,2,53,1814,43
2012,3,321,2,41,600,1
2012,3,321,2,53,806,29
2012,3,321,2,26,5749,79
2012,8,321,2,53,745,2
2012,8,321,2,53,5837,4
2012,8,321,2,53,4873,29
2012,8,321,2,53,1617,40
2012,8,321,2,26,5766,43
2012,8,321,2,26,639,95
2012,8,321,2,53,639,24
2012,8,321,2,53,4664,37
2012,6,321,2,53,600,41
2012,1,321,2,53,5772,17
2012,1,321,2,50,5750,1
2012,1,321,2,53,5730,24
2012,1,321,2,53,4664,39
2012,1,321,2,21,5003,1
2012,1,321,2,53,5760,9
2012,1,321,2,53,6110,2
2012,2,321,2,53,5751,18
2012,2,321,2,53,5663,38
2012,2,321,2,53,4664,37
2012,2,321,2,53,794,31
2012,2,321,2,53,5776,13
2012,2,321,2,53,5782,6
2012,2,321,2,26,5003,52
2012,2,321,2,53,4880,18
2012,2,321,2,53,5748,15
2012,2,321,2,45,600,1
2012,2,321,2,26,4666,56
2012,2,321,2,53,5794,1
2012,3,321,2,63,4664,1
2012,7,321,2,53,5752,3
2012,4,321,2,53,600,31
2012,4,321,2,26,5766,62
2012,4,321,2,26,5663,82
2012,4,321,2,53,1875,22
2012,3,321,2,72,4841,1
2012,4,321,2,53,4841,11
2012,4,321,2,22,600,1
2012,4,321,2,53,4625,1
2012,4,321,2,63,600,1
2012,4,321,2,53,5712,21
2012,4,321,2,33,5712,1
2012,4,321,2,53,5782,2
2012,4,321,2,53,5812,2
2012,4,321,2,53,5710,1
2012,4,321,2,84,645,1
2012,5,321,2,53,1728,14
2012,5,321,2,53,5809,1
2012,5,321,2,53,6110,3
2012,5,321,2,53,1814,19
2012,5,321,2,53,645,8
2012,5,321,2,26,649,1
2012,6,321,2,53,5750,20
2012,6,321,2,26,640,80
2012,6,321,2,26,1814,58
2012,6,321,2,26,4841,53
2012,6,321,2,26,5765,55
2012,6,321,2,53,5670,9
2012,6,321,2,47,5670,32
2012,6,321,2,53,1617,10
2012,6,321,2,40,8,1
2012,6,321,2,50,600,1
2012,6,321,2,53,5826,12
2012,6,321,2,26,645,3
2012,6,321,2,53,4643,2
2012,6,321,2,52,5824,1
2012,7,321,2,53,1617,34
2012,7,321,2,53,6110,5
2012,7,321,2,26,5747,25
2012,7,321,2,53,4841,26
2012,7,321,2,53,5765,5
2012,7,321,2,53,5712,8
2012,7,321,2,46,5003,4
2012,7,321,2,72,4625,1
2012,7,321,2,26,600,1
2012,8,321,2,53,5835,8
2012,8,321,2,53,5766,2
2012,7,321,2,22,5662,5
2012,8,321,2,53,1728,3
2012,8,321,2,84,4637,11
2012,9,321,2,53,4854,25
2012,9,321,2,53,1898,40
2012,8,321,2,53,5843,2
2012,9,321,2,53,649,33
2012,9,321,2,22,5662,42
2012,9,321,2,84,4666,38
2012,9,321,2,53,5851,1
2012,9,321,2,53,640,13
2012,9,321,2,53,5855,3
2012,10,321,2,47,5837,2
2012,10,321,2,53,4704,17
2012,10,321,2,53,1608,14
2012,10,321,2,53,6110,2
2012,10,321,2,53,640,18
2012,10,321,2,26,1617,53
2012,10,321,2,53,645,13
2012,10,321,2,53,5845,20
2012,10,321,2,67,600,1
2012,11,321,2,3,600,1
2012,11,321,2,53,4841,35
2012,11,321,2,53,5835,50
2012,11,321,2,53,5845,23
2012,11,321,2,53,6110,5
2012,11,321,2,50,600,2
2012,11,321,2,40,5864,1
2012,12,321,2,53,5730,15
2012,12,321,2,26,1859,6
2012,12,321,2,53,4873,8
2012,12,321,2,53,5852,5
2012,12,321,2,26,640,9
2012,12,321,2,55,5003,6
2012,12,321,2,26,5710,6
2012,12,321,2,53,898,11
2012,12,321,2,26,5797,1
2012,12,321,2,26,5849,1
2012,12,321,2,53,5710,2
2012,12,321,2,22,5003,1
2013,1,321,2,53,297,4
2013,1,321,2,53,5862,21
2013,1,321,2,53,5851,10
2013,1,321,2,26,640,1
2013,1,321,2,53,5679,1
2012,3,322,2,53,5768,3
2012,3,322,2,53,5779,2
2012,1,322,2,53,5662,14
2012,1,322,2,53,5766,17
2012,1,322,2,53,4637,3
2012,1,322,2,53,5778,3
2012,1,322,2,26,649,6
2012,1,322,2,65,794,1
2012,2,322,2,53,5662,9
2012,2,322,2,53,5768,1
2012,2,322,2,26,5712,2
2012,2,322,2,53,5793,1
2012,3,322,2,53,5793,5
2012,3,322,2,53,5792,1
2012,3,322,2,53,5670,3
2012,4,322,2,53,8,4
2012,4,322,2,53,649,4
2012,4,322,2,53,5003,4
2012,4,322,2,53,5808,11
2012,4,322,2,40,640,1
2012,5,322,2,53,5802,6
2012,5,322,2,53,5662,6
2012,5,322,2,53,1875,6
2012,5,322,2,47,1898,4
2012,5,322,2,26,5802,7
2012,6,322,2,53,1814,1
2012,6,322,2,26,5662,24
2012,6,322,2,53,640,2
2012,6,322,2,53,5825,6
2012,6,322,2,53,5824,8
2012,6,322,2,53,5766,2
2012,7,322,2,53,5763,1
2012,8,322,2,26,4841,6
2012,8,322,2,26,5851,2
2012,9,322,2,26,1728,6
2012,9,322,2,26,5766,15
2012,9,322,2,53,4666,1
2012,9,322,2,47,5662,1
2012,9,322,2,22,649,1
2012,10,322,2,26,645,10
2012,10,322,2,53,5864,5
2012,10,322,2,53,5662,1
2012,11,322,2,53,898,5
2012,10,322,2,53,640,1
2012,11,322,2,49,5777,4
2012,11,322,2,55,8,2
2012,11,322,2,53,5868,3
2012,11,322,2,26,5866,1
2012,11,322,2,53,5763,2
2012,11,322,2,53,1814,1
2012,11,322,2,53,5835,1
2012,11,322,2,53,6110,2
2012,11,322,2,53,5825,1
2012,12,322,2,53,5730,1
2012,12,322,2,53,645,2
2012,12,322,2,53,5777,1
2013,1,322,2,53,5876,2
2013,1,322,2,26,1600,10
2012,8,322,2,22,649,4
2012,8,322,2,22,5003,8
2012,8,322,2,53,5763,4
2012,1,322,2,53,5751,13
2012,1,322,2,26,806,3
2012,1,322,2,53,640,1
2012,2,322,2,53,1814,6
2012,2,322,2,53,5774,3
2012,2,322,2,53,1728,10
2012,3,322,2,53,600,4
2012,3,322,2,63,4664,1
2012,3,322,2,48,600,1
2012,4,322,2,2,5003,1
2012,4,322,2,53,5776,2
2012,4,322,2,53,4873,1
2012,4,322,2,53,898,5
2012,4,322,2,53,5765,3
2012,4,322,2,72,645,7
2012,4,322,2,26,5749,1
2012,4,322,2,53,639,4
2012,4,322,2,53,5782,3
2012,5,322,2,53,5670,1
2012,5,322,2,53,5750,5
2012,5,322,2,26,5777,10
2012,5,322,2,22,5670,1
2012,5,322,2,26,1617,5
2012,6,322,2,53,898,5
2012,6,322,2,53,4880,5
2012,6,322,2,53,5730,4
2012,6,322,2,53,5763,5
2012,6,322,2,26,5765,4
2012,6,322,2,53,5770,1
2012,6,322,2,53,794,3
2012,6,322,2,53,5823,4
2012,6,322,2,53,5818,4
